3.000	11.993	-2.922	-11.602	-98.344	-52.962	111.942
1.000	8.908	6.421	-2.808	-121.531	-83.081	19.908
2.000	9.576	4.223	-11.299	-84.555	-11.035	170.969
3.000	11.989	-2.944	-11.646	-97.795	-53.423	110.968
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.928
2.000	9.484	4.236	-11.351	-84.644	-11.291	174.062
3.000	11.997	-2.962	-11.672	-97.317	-53.943	110.112
1.000	8.912	6.421	-2.808	-121.570	-83.062	19.904
2.000	9.383	4.228	-11.400	-84.729	-11.656	177.221
3.000	12.002	-2.966	-11.703	-96.786	-54.500	109.167
1.000	8.908	6.421	-2.808	-121.717	-83.051	20.067
2.000	9.295	4.219	-11.470	-84.880	-12.027	-179.607
3.000	12.015	-2.988	-11.729	-96.301	-55.127	108.276
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.998
2.000	9.198	4.210	-11.536	-85.053	-12.343	-176.267
3.000	12.024	-3.002	-11.769	-95.498	-55.725	107.048
1.000	8.908	6.421	-2.808	-121.600	-83.068	19.998
2.000	9.106	4.206	-11.615	-85.183	-12.723	-172.745
3.000	12.037	-3.041	-11.800	-94.957	-56.370	105.933
1.000	8.908	6.421	-2.808	-121.717	-83.051	20.067
2.000	9.018	4.201	-11.699	-85.446	-12.901	-168.991
3.000	12.046	-3.076	-11.826	-94.426	-56.925	104.742
1.000	8.908	6.421	-2.808	-121.570	-83.062	19.958
2.000	8.921	4.184	-11.800	-85.634	-13.247	-165.474
3.000	12.041	-3.111	-11.866	-93.670	-57.468	103.380
1.000	8.908	6.421	-2.808	-121.570	-83.062	19.958
2.000	8.833	4.171	-11.896	-85.744	-13.548	-162.211
3.000	12.068	-3.138	-11.888	-93.125	-57.943	102.357
1.000	8.908	6.421	-2.808	-121.649	-83.064	20.033
2.000	8.767	4.157	-11.984	-85.926	-13.851	-158.988
3.000	12.103	-3.151	-11.918	-92.712	-58.409	101.512
1.000	8.908	6.421	-2.808	-121.717	-83.051	20.067
2.000	8.701	4.122	-12.103	-86.152	-14.176	-155.965
3.000	12.125	-3.182	-11.932	-92.421	-58.842	100.777
1.000	8.908	6.421	-2.808	-121.551	-83.072	19.998
2.000	8.622	4.096	-12.222	-86.277	-14.471	-152.886
3.000	12.125	-3.217	-11.967	-91.833	-59.238	99.649
1.000	8.908	6.421	-2.808	-121.551	-83.072	19.998
2.000	8.565	4.078	-12.309	-86.426	-14.665	-149.711
3.000	12.134	-3.243	-12.006	-90.968	-59.618	98.386
1.000	8.908	6.421	-2.808	-121.512	-83.091	19.928
2.000	8.495	4.052	-12.433	-86.484	-15.129	-146.209
3.000	12.138	-3.274	-12.037	-89.788	-60.290	96.424
1.000	8.908	6.421	-2.808	-121.661	-83.081	20.038
2.000	8.433	4.026	-12.547	-86.632	-15.369	-143.271
3.000	12.164	-3.292	-12.050	-88.970	-60.740	95.118
1.000	8.908	6.421	-2.808	-121.592	-83.093	19.983
2.000	8.407	4.004	-12.696	-86.971	-15.565	-139.909
3.000	12.186	-3.318	-12.081	-88.437	-61.085	94.144
1.000	8.904	6.421	-2.808	-121.501	-83.075	19.943
2.000	8.323	3.955	-12.846	-87.045	-15.943	-137.326
3.000	12.191	-3.349	-12.116	-87.972	-61.348	93.184
1.000	8.908	6.421	-2.808	-121.501	-83.075	19.943
2.000	8.288	3.942	-12.938	-87.012	-16.219	-135.108
3.000	12.200	-3.358	-12.142	-87.503	-61.547	92.410
1.000	8.908	6.421	-2.808	-121.501	-83.075	19.943
2.000	8.253	3.907	-13.065	-87.131	-16.526	-133.122
3.000	12.204	-3.379	-12.173	-86.902	-61.823	91.393
1.000	8.908	6.421	-2.808	-121.592	-83.094	20.003
2.000	8.227	3.907	-13.180	-87.181	-16.640	-130.841
3.000	12.217	-3.379	-12.208	-86.302	-62.002	90.447
1.000	8.908	6.421	-2.808	-121.672	-83.096	20.003
2.000	8.183	3.889	-13.289	-87.201	-16.795	-128.815
3.000	12.230	-3.388	-12.244	-85.746	-62.240	89.564
1.000	8.908	6.421	-2.808	-121.592	-83.094	19.948
2.000	8.174	3.880	-13.369	-87.382	-16.904	-126.597
3.000	12.239	-3.406	-12.274	-85.243	-62.471	88.758
1.000	8.908	6.421	-2.808	-121.592	-83.094	19.948
2.000	8.135	3.845	-13.496	-87.465	-17.255	-124.675
3.000	12.244	-3.410	-12.305	-84.703	-62.681	87.956
1.000	8.908	6.421	-2.808	-121.611	-83.084	20.038
2.000	8.108	3.823	-13.628	-87.609	-17.462	-122.462
3.000	12.244	-3.415	-12.327	-84.340	-62.899	87.219
1.000	8.908	6.421	-2.808	-121.592	-83.093	20.003
2.000	8.117	3.793	-13.755	-87.937	-17.716	-119.804
3.000	12.230	-3.441	-12.380	-83.708	-63.111	86.035
1.000	8.908	6.421	-2.808	-121.661	-83.080	20.018
2.000	8.086	3.784	-13.900	-88.015	-17.858	-117.351
3.000	12.230	-3.472	-12.411	-83.189	-63.398	84.913
1.000	8.908	6.421	-2.808	-121.680	-83.070	19.998
2.000	8.073	3.766	-14.032	-88.117	-18.041	-115.285
3.000	12.244	-3.485	-12.454	-82.551	-63.609	83.816
1.000	8.908	6.421	-2.808	-121.570	-83.062	19.958
2.000	8.060	3.753	-14.138	-88.210	-18.261	-113.411
3.000	12.239	-3.503	-12.503	-81.621	-63.797	82.352
1.000	8.908	6.421	-2.808	-121.619	-83.058	20.013
2.000	8.055	3.727	-14.269	-88.317	-18.624	-111.564
3.000	12.230	-3.511	-12.547	-80.724	-64.081	80.998
1.000	8.908	6.421	-2.808	-121.501	-83.075	19.943
2.000	8.064	3.731	-14.397	-88.463	-18.765	-109.540
3.000	12.226	-3.533	-12.578	-80.046	-64.343	79.841
1.000	8.908	6.421	-2.808	-121.668	-83.055	20.033
2.000	8.020	3.692	-14.538	-88.511	-19.179	-108.009
3.000	12.235	-3.542	-12.608	-79.504	-64.556	78.853
1.000	8.908	6.421	-2.808	-121.668	-83.055	20.033
2.000	8.011	3.692	-14.643	-88.554	-19.365	-106.416
3.000	12.217	-3.538	-12.643	-78.533	-64.699	77.437
1.000	8.908	6.421	-2.808	-121.551	-83.072	19.924
